code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price
1202,,,5.12,5,"ESMERIL 4""",,,1,0.8,,,PEGAS,0.34375
202,,,5.12,5,CARETA PARA SOLDAR CON VISERA,,,1,0.8,,,PEGAS,0.0625
295,,,5.12,5,SOLDADORA 225 AMP 110/220V,,,1,0.8,,,PEGAS,3.125
895,,,5.12,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.8,,,PEGAS,0.71875
5.13,,,,2,Montaje de losetas refractarias,,,,100,50,8,PZA,
125,,,5.13,4,ALBAÑIL REFRACTARIO,,,2,0.32,,,Horas,1.4425
2,,,5.13,4,AYUDANTE,,,4,0.64,,,Horas,1.04625
501,,,5.13,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,5.13,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,5.13,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
235,,,5.13,5,MARTILLO DE GOMA (PEQUEÑO),,,2,0.32,,,PZA,0.00025
239,,,5.13,5,"CUCHARA DE 6""",,,2,0.32,,,PZA,0.01875
25,,,5.13,5,WINCHE DE 500 Kg,,,1,0.16,,,PZA,0.1875
304,,,5.13,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.32,,,PZA,0.02375
333,,,5.13,5,PALA RECTANGULAR,,,2,0.32,,,PZA,0.11625
74,,,5.13,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.16,,,PZA,0.15625
5.14,,,,2,Desmontaje de cemento refractario en pared frontal y lo que amerite en el hogar.,,,,1,1,8,M3,
1125,,,5.14,4,ALBAÑIL REFRACTARIO,,,1,8,,,Horas,1.4425
2,,,5.14,4,AYUDANTE,,,3,24,,,Horas,1.04625
501,,,5.14,4,PLANIFICADOR,,,0.13,1.03999996185303,,,Horas,2.3325
502,,,5.14,4,SUPERVISOR DE SEGURIDAD,,,0.25,2,,,Horas,2.3325
533,,,5.14,4,CAPATAZ,,,0.5,4,,,Horas,2.0625
1140,,,5.14,5,MARTILLO ELECTRICO 15KG,,,1,8,,,M3,2
1258,,,5.14,5,EXTENSION ELECTRICA 25 MTS,,,1,8,,,M3,0.15625
1416,,,5.14,5,MANDARRIA 2 KG,,,2,16,,,M3,0.10625
170,,,5.14,5,CINCEL PUNTA PLANA 1'' X 10'',,,2,16,,,M3,0.01625
247,,,5.14,5,PIQUETA BELLOTA 5932-A,,,2,16,,,M3,0.09875
304,,,5.14,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,16,,,M3,0.02375
333,,,5.14,5,PALA RECTANGULAR,,,2,16,,,M3,0.11625
74,,,5.14,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,8,,,M3,0.15625
5.15,,,,2,Encofrado y Vaciado de cemento refractario,,,,1,0.75,8,M3,
2131,,,5.15,3,ANIME E=2 cms LAMINA 2 x 1 Mts,,,1,1,,,LAM,7.98
4390,,,5.15,3,CARTON PIEDRA 4MM 1.20X2.40,,,1,1,,,PZA,18.63
1125,,,5.15,4,ALBAÑIL REFRACTARIO,,,1,10.6666666666667,,,Horas,1.4425
2,,,5.15,4,AYUDANTE,,,3,32,,,Horas,1.04625
501,,,5.15,4,PLANIFICADOR,,,0.13,1.38666661580404,,,Horas,2.3325
502,,,5.15,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.66666666666667,,,Horas,2.3325
533,,,5.15,4,CAPATAZ,,,0.5,5.33333333333333,,,Horas,2.0625
1007,,,5.15,5,EXTENSION ELECTRICA 100 MTS,,,1,10.6666666666667,,,M3,0.15625
1127,,,5.15,5,ILUMINACION PROVISIONAL,,,1,10.6666666666667,,,M3,0.1875
1415,,,5.15,5,"TENAZA CRESCENT 7"" ",,,1,10.6666666666667,,,M3,0.02375
239,,,5.15,5,"CUCHARA DE 6""",,,2,21.3333333333333,,,M3,0.01875
304,,,5.15,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,21.3333333333333,,,M3,0.02375
333,,,5.15,5,PALA RECTANGULAR,,,2,21.3333333333333,,,M3,0.11625
74,,,5.15,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,10.6666666666667,,,M3,0.15625
%*M,,,5.15,6,TRANSPORTE DE MATERIALES ( 1%),,,,,,,%,10
5.16,,,,2,"Montaje de fibra cerámica 24""x36""",,,,20,80,8,PZA,
1125,,,5.16,4,ALBAÑIL REFRACTARIO,,,1,0.1,,,Horas,1.4425
2,,,5.16,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,5.16,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,5.16,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,5.16,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1021,,,5.16,5,PATECLA ,,,1,0.1,,,PZA,0.0875
1086,,,5.16,5,MECATE,,,20,2,,,PZA,0.01625
1415,,,5.16,5,"TENAZA CRESCENT 7"" ",,,1,0.1,,,PZA,0.02375
666,,,5.16,5,CARRUCHA DE 2 RUEDAS,,,1,0.1,,,PZA,0.325
5.17,,,,2,Montaje de forro metálico y tranque en ángulo,,,,40,10,8,M2,
141,,,5.17,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,5.17,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,5.17,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,5.17,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,5.17,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
1014,,,5.17,5,ESLINGAS DE CARGA,,,1,0.8,,,M2,0.25
1021,,,5.17,5,PATECLA ,,,1,0.8,,,M2,0.0875
1043,,,5.17,5,GRILLETE ,,,2,1.6,,,M2,0.03125
1086,,,5.17,5,MECATE,,,25,20,,,M2,0.01625
1087,,,5.17,5,GUAYA PARA IZAJE,,,1,0.8,,,M2,0.3125
1163,,,5.17,5,CARETA FACIAL,,,1,0.8,,,M2,0.125
432,,,5.17,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.8,,,M2,1
443,,,5.17,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.8,,,M2,0.22625
666,,,5.17,5,CARRUCHA DE 2 RUEDAS,,,1,0.8,,,M2,0.325
5.18,,,,2,Aplicación de soldadura en varilla,,,,100,14,8,ML,
2,,,5.18,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,5.18,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,5.18,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,5.18,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,5.18,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,5.18,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,ML,0.15625
1049,,,5.18,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,ML,0.71875
1138,,,5.18,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,ML,0.5
1163,,,5.18,5,CARETA FACIAL,,,1,0.571428571428571,,,ML,0.125
202,,,5.18,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,ML,0.0625
247,,,5.18,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,ML,0.09875
293,,,5.18,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,ML,0.51125
295,,,5.18,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,ML,3.125
895,,,5.18,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.571428571428571,,,ML,0.71875
6.1,,,,2,Desmontaje de tuberías en mal estado,,,,600,60,8,PZA,
141,,,6.1,4,FABRICADOR 1RA,,,1,0.133333333333333,,,Horas,1.4425
2,,,6.1,4,AYUDANTE,,,3,0.4,,,Horas,1.04625
501,,,6.1,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,6.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,6.1,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1007,,,6.1,5,EXTENSION ELECTRICA 100 MTS,,,1,0.133333333333333,,,PZA,0.15625
1086,,,6.1,5,MECATE,,,20,2.66666666666667,,,PZA,0.01625
1127,,,6.1,5,ILUMINACION PROVISIONAL (REFLECTOR),,,1,0.133333333333333,,,PZA,0.1875
432,,,6.1,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.133333333333333,,,PZA,1
666,,,6.1,5,CARRUCHA DE 2 RUEDAS,,,1,0.133333333333333,,,PZA,0.325
6.2,,,,2,Corte y Preparación de las tuberías para su montaje,,,,600,40,8,PZA,
141,,,6.2,4,FABRICADOR 1RA,,,2,0.4,,,Horas,1.4425
2,,,6.2,4,AYUDANTE,,,3,0.6,,,Horas,1.04625
501,,,6.2,4,PLANIFICADOR,,,0.13,2.59999990463257E-02,,,Horas,2.3325
502,,,6.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.05,,,Horas,2.3325
533,,,6.2,4,CAPATAZ,,,0.5,0.1,,,Horas,2.0625
69,,,6.2,4,SOLDADOR DE 1RA,,,0.1,2.00000002980232E-02,,,Horas,1.3775
1001,,,6.2,5,MOTORTOOL,,,1,0.2,,,PZA,0.375
1007,,,6.2,5,EXTENSION ELECTRICA 100 MTS,,,1,0.2,,,PZA,0.15625
1049,,,6.2,5,CABLE PINZA 25 MTRS,,,0.1,0.02,,,PZA,0.71875
1115,,,6.2,5,ESMERIL RECTO,,,1,0.2,,,PZA,0.49875
1138,,,6.2,5,EXTENSION 440 VOLTS ,,,0.1,0.02,,,PZA,0.5
1250,,,6.2,5,TRONZADORA INDUSTRIAL,,,1,0.2,,,PZA,1
202,,,6.2,5,CARETA PARA SOLDAR CON VISERA,,,0.1,0.02,,,PZA,0.0625
293,,,6.2,5,"ESMERIL DE 7""",,,1,0.2,,,PZA,0.51125
295,,,6.2,5,SOLDADORA 225 AMP 110/220V,,,0.1,0.02,,,PZA,3.125
895,,,6.2,5,CABLE TIERRA ESPECIAL 25 MTS,,,0.1,0.02,,,PZA,0.71875
6.3,,,,2,Limpieza de agujeros en las placas,,,,1200,80,8,HUECOS,
141,,,6.3,4,FABRICADOR 1RA,,,2,0.2,,,Horas,1.4425
2,,,6.3,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,6.3,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,6.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,6.3,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1001,,,6.3,5,MOTORTOOL,,,2,0.2,,,HUECOS,0.375
1007,,,6.3,5,EXTENSION ELECTRICA 100 MTS,,,2,0.2,,,HUECOS,0.15625
1127,,,6.3,5,ILUMINACION PROVISIONAL,,,2,0.2,,,HUECOS,0.1875
1424,,,6.3,5,BRUÑIDOR DE ORIFICIOS,,,2,0.2,,,HUECOS,0.3125
6.4,,,,2,Montaje de tuberías nuevas,,,,600,100,8,PZA,
2,,,6.4,4,AYUDANTE,,,2,0.16,,,Horas,1.04625
501,,,6.4,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,6.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,6.4,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
69,,,6.4,4,SOLDADOR DE 1RA,,,1,0.08,,,Horas,1.3775
765,,,6.4,4,MONTADOR,,,2,0.16,,,Horas,1.4425
1007,,,6.4,5,EXTENSION ELECTRICA 100 MTS,,,2,0.16,,,PZA,0.15625
1049,,,6.4,5,CABLE PINZA 25 MTRS,,,0.1,0.008,,,PZA,0.71875
1127,,,6.4,5,ILUMINACION PROVISIONAL,,,2,0.16,,,PZA,0.1875
1138,,,6.4,5,EXTENSION 440 VOLTS ,,,0.1,0.008,,,PZA,0.5
1258,,,6.4,5,EXTENSION ELECTRICA 25 MTS,,,0.1,0.008,,,PZA,0.15625
1416,,,6.4,5,MANDARRIA 2 KG,,,1,0.08,,,PZA,0.10625
170,,,6.4,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,0.08,,,PZA,0.01625
202,,,6.4,5,CARETA PARA SOLDAR CON VISERA,,,0.1,0.008,,,PZA,0.0625
295,,,6.4,5,SOLDADORA 225 AMP 110/220V,,,0.1,0.008,,,PZA,3.125
895,,,6.4,5,CABLE TIERRA ESPECIAL 25 MTS,,,0.1,0.008,,,PZA,0.71875
6.5,,,,2,Mandrilado de puntas,,,,1200,150,8,PZA,
4047,,,6.5,3,MANTECA VEGETAL,,,0.009,0.009,,,KG,4
2,,,6.5,4,AYUDANTE,,,2,0.106666666666667,,,Horas,1.04625
501,,,6.5,4,PLANIFICADOR,,,0.13,6.93333307902018E-03,,,Horas,2.3325
502,,,6.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.33333333333333E-02,,,Horas,2.3325
533,,,6.5,4,CAPATAZ,,,0.5,2.66666666666667E-02,,,Horas,2.0625
538,,,6.5,4,MANDRILADOR,,,1,5.33333333333333E-02,,,Horas,1.4425
1007,,,6.5,5,EXTENSION ELECTRICA 100 MTS,,,1,5.33333333333333E-02,,,PZA,0.15625
1127,,,6.5,5,ILUMINACION PROVISIONAL,,,1,5.33333333333333E-02,,,PZA,0.1875
384,,,6.5,5,COMPRESOR 185 CFM INGERSOLL RAND,,,1,5.33333333333333E-02,,,PZA,18.75
469,,,6.5,5,"MANGUERA PARA AIRE 1"" INC CONEXION CHICAGO",,,15,0.8,,,PZA,0.025
876,,,6.5,5,MANDRILADORA,,,1,5.33333333333333E-02,,,PZA,12.5
882,,,6.5,5,EXPANDER,,,1,5.33333333333333E-02,,,PZA,7.25
%*M,,,6.5,6,TRANSPORTE DE MATERIALES (10%),,,,,,,%,10
6.6,,,,2,Recocido de puntas de las tuberías Ø 2” ASTME 192”,,,,1200,230,8,PZA,
2,,,6.6,4,AYUDANTE,,,2,6.95652173913043E-02,,,Horas,1.04625
501,,,6.6,4,PLANIFICADOR,,,0.13,4.52173896457838E-03,,,Horas,2.3325
502,,,6.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,8.69565217391304E-03,,,Horas,2.3325
533,,,6.6,4,CAPATAZ,,,0.5,1.73913043478261E-02,,,Horas,2.0625
721,,,6.6,4,AISLADOR,,,1,3.47826086956522E-02,,,Horas,1.4425
1078,,,6.6,5,ANTORCHA,,,1,3.47826086956522E-02,,,PZA,0.125
1244,,,6.6,5,PIROMETRO,,,1,3.47826086956522E-02,,,PZA,0.125
1415,,,6.6,5,"TENAZA CRESCENT 7"" ",,,1,3.47826086956522E-02,,,PZA,0.02375
432,,,6.6,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,3.47826086956522E-02,,,PZA,1
666,,,6.6,5,CARRUCHA DE 2 RUEDAS,,,1,3.47826086956522E-02,,,PZA,0.325
6.7,,,,2,Desmontaje de forro metálico en lamina HN,,,,28,14,8,M2,
141,,,6.7,4,FABRICADOR 1RA,,,1,0.571428571428571,,,Horas,1.4425
2,,,6.7,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,6.7,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,6.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,6.7,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
1021,,,6.7,5,PATECLA ,,,1,0.571428571428571,,,M2,0.0875
1043,,,6.7,5,GRILLETE ,,,2,1.14285714285714,,,M2,0.03125
1086,,,6.7,5,MECATE,,,25,14.2857142857143,,,M2,0.01625
1087,,,6.7,5,GUAYA PARA IZAJE,,,1,0.571428571428571,,,M2,0.3125
1163,,,6.7,5,CARETA FACIAL,,,1,0.571428571428571,,,M2,0.125
432,,,6.7,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.571428571428571,,,M2,1
443,,,6.7,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.571428571428571,,,M2,0.22625
666,,,6.7,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.571428571428571,,,M2,0.325
6.8,,,,2,"Montaje de forro metálico en lamina HN, modificando salida de gases",,,,28,10,8,M2,
141,,,6.8,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,6.8,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,6.8,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,6.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,6.8,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
1014,,,6.8,5,ESLINGAS DE CARGA,,,1,0.8,,,M2,0.25
1021,,,6.8,5,PATECLA ,,,1,0.8,,,M2,0.0875
1043,,,6.8,5,GRILLETE ,,,2,1.6,,,M2,0.03125
1086,,,6.8,5,MECATE,,,25,20,,,M2,0.01625
1087,,,6.8,5,GUAYA PARA IZAJE,,,1,0.8,,,M2,0.3125
1163,,,6.8,5,CARETA FACIAL,,,1,0.8,,,M2,0.125
432,,,6.8,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.8,,,M2,1
443,,,6.8,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.8,,,M2,0.22625
666,,,6.8,5,CARRUCHA DE 2 RUEDAS,,,1,0.8,,,M2,0.325
6.9,,,,2,Refuerzo estructural en vigas y ángulos,,,,30,10,8,ML,
2,,,6.9,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,6.9,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,6.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,6.9,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
69,,,6.9,4,SOLDADOR DE 1RA,,,1,0.8,,,Horas,1.3775
1007,,,6.9,5,EXTENSION ELECTRICA 100 MTS,,,1,0.8,,,ML,0.15625
1049,,,6.9,5,CABLE PINZA 25 MTRS,,,1,0.8,,,ML,0.71875
1114,,,6.9,5,HORNO PORTAELECTRODO,,,1,0.8,,,ML,0.375
1138,,,6.9,5,EXTENSION 440 VOLTS ,,,1,0.8,,,ML,0.5
1163,,,6.9,5,CARETA FACIAL,,,1,0.8,,,ML,0.125
202,,,6.9,5,CARETA PARA SOLDAR CON VISERA,,,1,0.8,,,ML,0.0625
247,,,6.9,5,PIQUETA BELLOTA 5932-A,,,1,0.8,,,ML,0.09875
293,,,6.9,5,"ESMERIL DE 7""",,,1,0.8,,,ML,0.51125
295,,,6.9,5,SOLDADORA 225 AMP 110/220V,,,1,0.8,,,ML,3.125
895,,,6.9,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.8,,,ML,0.71875
6.10,,,,2,"Soldaduras lineales en lámina, refuerzo de vigas y ángulos",,,,75,14,8,ML,
2,,,6.10,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,6.10,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,6.10,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,6.10,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,6.10,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,6.10,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,ML,0.15625
1049,,,6.10,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,ML,0.71875
1138,,,6.10,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,ML,0.5
1163,,,6.10,5,CARETA FACIAL,,,1,0.571428571428571,,,ML,0.125
202,,,6.10,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,ML,0.0625
247,,,6.10,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,ML,0.09875
293,,,6.10,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,ML,0.51125
295,,,6.10,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,ML,3.125
895,,,6.10,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.571428571428571,,,ML,0.71875
7.1,,,,2,Desmontaje de láminas HN 3/8” con bajo espesor en curvas,,,,150,14,8,M2,
141,,,7.1,4,FABRICADOR 1RA,,,1,0.571428571428571,,,Horas,1.4425
2,,,7.1,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,7.1,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,7.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,7.1,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
1021,,,7.1,5,PATECLA ,,,1,0.571428571428571,,,M2,0.0875
1043,,,7.1,5,GRILLETE ,,,2,1.14285714285714,,,M2,0.03125
1086,,,7.1,5,MECATE,,,25,14.2857142857143,,,M2,0.01625
1087,,,7.1,5,GUAYA PARA IZAJE,,,1,0.571428571428571,,,M2,0.3125
1163,,,7.1,5,CARETA FACIAL,,,1,0.571428571428571,,,M2,0.125
432,,,7.1,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.571428571428571,,,M2,1
443,,,7.1,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.571428571428571,,,M2,0.22625
666,,,7.1,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.571428571428571,,,M2,0.325
7.2,,,,2,"Calandreado de láminas HN 3/8""",,,,14,6,8,PZA,
2,,,7.2,4,AYUDANTE,,,1,1.33333333333333,,,Horas,1.04625
501,,,7.2,4,PLANIFICADOR,,,0.13,0.173333326975505,,,Horas,2.3325
533,,,7.2,4,CAPATAZ,,,0.5,0.666666666666667,,,Horas,2.0625
537,,,7.2,4,OPERADOR DE EQUIPO,,,0.1,0.133333335320155,,,Horas,1.4425
537,,,7.2,4,OPERADOR DE EQUIPO,,,1,1.33333333333333,,,Horas,1.4425
1113,,,7.2,5,CALANDRIA DIGITAL,,,1,1.33333333333333,,,PZA,40
182,,,7.2,5,MONTACARGAS 3 TONELADAS SIN OPERADOR,,,0.1,0.133333333333333,,,PZA,5.625
7.3,,,,2,"Armado y montaje de láminas HN 3/8""",,,,150,9,8,M2,
141,,,7.3,4,FABRICADOR 1RA,,,1,0.888888888888889,,,Horas,1.4425
2,,,7.3,4,AYUDANTE,,,2,1.77777777777778,,,Horas,1.04625
501,,,7.3,4,PLANIFICADOR,,,0.13,0.115555551317003,,,Horas,2.3325
502,,,7.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.222222222222222,,,Horas,2.3325
533,,,7.3,4,CAPATAZ,,,0.5,0.444444444444444,,,Horas,2.0625
69,,,7.3,4,SOLDADOR DE 1RA,,,0.1,8.88888902134365E-02,,,Horas,1.3775
1014,,,7.3,5,ESLINGAS DE CARGA,,,1,0.888888888888889,,,M2,0.25
1021,,,7.3,5,PATECLA ,,,1,0.888888888888889,,,M2,0.0875
1043,,,7.3,5,GRILLETE ,,,2,1.77777777777778,,,M2,0.03125
1049,,,7.3,5,CABLE PINZA 25 MTRS,,,0.1,8.88888888888889E-02,,,M2,0.71875
1086,,,7.3,5,MECATE,,,25,22.2222222222222,,,M2,0.01625
1087,,,7.3,5,GUAYA PARA IZAJE,,,1,0.888888888888889,,,M2,0.3125
1138,,,7.3,5,EXTENSION 440 VOLTS ,,,0.1,8.88888888888889E-02,,,M2,0.5
1163,,,7.3,5,CARETA FACIAL,,,1,0.888888888888889,,,M2,0.125
202,,,7.3,5,CARETA PARA SOLDAR CON VISERA,,,0.1,8.88888888888889E-02,,,M2,0.0625
295,,,7.3,5,SOLDADORA 225 AMP 110/220V,,,0.1,8.88888888888889E-02,,,M2,3.125
432,,,7.3,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.888888888888889,,,M2,1
443,,,7.3,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.888888888888889,,,M2,0.22625
666,,,7.3,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.888888888888889,,,M2,0.325
895,,,7.3,5,CABLE TIERRA ESPECIAL 25 MTS,,,0.1,8.88888888888889E-02,,,M2,0.71875
7.4,,,,2,Remplazar tubos rigidizadores,,,,25,10,8,PZA,
141,,,7.4,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,7.4,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,7.4,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,7.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,7.4,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
69,,,7.4,4,SOLDADOR DE 1RA,,,1,0.8,,,Horas,1.3775
1049,,,7.4,5,CABLE PINZA 25 MTRS,,,1,0.8,,,PZA,0.71875
1086,,,7.4,5,MECATE,,,10,8,,,PZA,0.01625
1127,,,7.4,5,ILUMINACION PROVISIONAL,,,1,0.8,,,PZA,0.1875
1138,,,7.4,5,EXTENSION 440 VOLTS ,,,1,0.8,,,PZA,0.5
1201,,,7.4,5,REACHER 1.5 TON,,,1,0.8,,,PZA,0.375
1202,,,7.4,5,"ESMERIL 4""",,,1,0.8,,,PZA,0.34375
1258,,,7.4,5,EXTENSION ELECTRICA 25 MTS,,,2,1.6,,,PZA,0.15625
202,,,7.4,5,CARETA PARA SOLDAR CON VISERA,,,1,0.8,,,PZA,0.0625
295,,,7.4,5,SOLDADORA 225 AMP 110/220V,,,1,0.8,,,PZA,3.125
432,,,7.4,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.8,,,PZA,1
666,,,7.4,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.8,,,PZA,0.325
895,,,7.4,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.8,,,PZA,0.71875
7.5,,,,2,Soldadura lineal,,,,150,14,8,M2,
2,,,7.5,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,7.5,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,7.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,7.5,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,7.5,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,7.5,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,M2,0.15625
1049,,,7.5,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,M2,0.71875
1138,,,7.5,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,M2,0.5
1163,,,7.5,5,CARETA FACIAL,,,1,0.571428571428571,,,M2,0.125
202,,,7.5,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,M2,0.0625
247,,,7.5,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,M2,0.09875
293,,,7.5,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,M2,0.51125
295,,,7.5,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,M2,3.125
