code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
001532,,,2.1.9,4,FABRICADOR 1RA,,,1,5.68181805866809E-02,,,Horas,1.6425,13.14
000307,,,2.1.9,4,AYUDANTE,,,2,0.113636361173362,,,Horas,1.19125,9.53
003014,,,2.1.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.42045451466702E-02,,,Horas,2.49625,19.97
000767,,,2.1.9,4,CAPATAZ,,,1,5.68181805866809E-02,,,Horas,2.2075,17.66
002998,,,2.1.9,4,SOLDADOR DE 1ERA,,,1,5.68181805866809E-02,,,Horas,1.56875,12.55
004570,,,2.1.9,5,EXTENSION ELECTRICA-ESTANDAR,,,1,5.68181805866809E-02,,,Horas,0.17125,1.37
004746,,,2.1.9,5,KIT DE HERRAMIENTAS MENORES,,,1,5.68181805866809E-02,,,Horas,0.2625,2.1
004731,,,2.1.9,5,MANDARRIA 2KG,,,1,5.68181805866809E-02,,,Horas,0.03125,0.25
008135,,,2.1.9,5,SEÑORITA DE CADENA 1 1/2 TON,,,1,5.68181805866809E-02,,,Horas,0.3125,2.5
004653,,,2.1.9,5,SEÑORITA-RATCHET 1.1/2TON,,,1,5.68181805866809E-02,,,Horas,0.2825,2.26
004602,,,2.1.9,5,SOLDADORA ELECTRICA-CD/DC 250,,,0.25,1.42045451466702E-02,,,Horas,5.125,41
004552,,,2.1.9,5,COMPRESOR DE AIRE- ELECTRICO,,,0.25,1.42045451466702E-02,,,Horas,0.75,6
004557,,,2.1.9,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,5.68181805866809E-02,,,Horas,0.995,7.96
004558,,,2.1.9,5,EQUIPO DE PINTURA ESTÁNDAR BAJA-PISTOLA DE CARGA POR SU,,,0.25,1.42045451466702E-02,,,Horas,2,16
004562,,,2.1.9,5,ESMERIL 7´´-VARIOS,,,1,5.68181805866809E-02,,,Horas,0.51125,4.09
2.1.10,,,2.1,2,"S/T/I DE TUBERIA DE NPS 8""  SHC 40 EN ACERO AL CARBONO PARA SUCCION DE BOMBAS DESDE EL TANQUE AL CABEZAL, SEGÚN PLANOS SUMINISTRADOS POR CEPSA. INCLUYE S/T/I DE 03 VALVULAS DE COMPUERTA RATING 150 LB EN ACERO AL CARBONO, TORNILLERIA, EMPACADURAS, BRIDAS S",,,,6,1.5,8,ML,,
011550,,,2.1.10,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.166666666666667,0.166666666666667,,,CIL,37.2873,
001298,,,2.1.10,3,DISCO DE CORTE 7 PLG EXTRAFINO  ACERO,,,0.833333333333333,0.833333333333333,,,Pza,1.6496,
001329,,,2.1.10,3,DISCO DESBASTE DIAMETRO 7 PULGADAS METAL,,,0.5,0.5,,,Pza,3.4724,
001358,,,2.1.10,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,1.33333333333333,1.33333333333333,,,kg,4.0267,
001681,,,2.1.10,3,FONDO ANTICORROSIVO GRIS,,,0.083333,0.083333,,,galon,39.9432,
001714,,,2.1.10,3,GAS PROPANO (RECARGA),,,0.75,0.75,,,kg,0.5,
013916,,,2.1.10,3,PINTURA ESMALTE ALQUIDICO COLOR MARRON TIERRA RAL 8028,,,0.166666666666667,0.166666666666667,,,galon,57.75,
003197,,,2.1.10,3,THINNER ACRILICO,,,0.166666666666667,0.166666666666667,,,galon,11.9233,
003432,,,2.1.10,3,TORNILLO H/N HEX 3/4 X 4 PLG G-5,,,8,8,,,Pza,1.29,
003546,,,2.1.10,3,TRAPOS DE LIMPIEZA ( SACO),,,0.166666666666667,0.166666666666667,,,Saco,35,
003587,,,2.1.10,3,"TUBERIA AI SC D NOMI 8"" ESP 0,322 LONG 5,8 M AISI 304",,,0.166666666666667,0.166666666666667,,,Pza,990,
003755,,,2.1.10,3,"TUERCA ASTM A-194 GR 2H 3/4""",,,8,8,,,Pza,1,
016425,,,2.1.10,3,"EMPACADURA ESPIROMETALICA 8"" RATING 150 PSI ARO METALIC",,,1,1,,,Pza,80,
004037,,,2.1.10,3,"VALVULA TIPO COMPUERTA 8"" RATING 150 PSI CUERPO EN ACER",,,0.5,0.5,,,Pza,1820,
004037,,,2.1.10,3,"BRIDA CIEGA 8"" ACERO AL CARBONO ASTM-A 105 FF 150 PSI",,,0.5,0.5,,,Pza,200,
001056,,,2.1.10,3,CODO 90º RC AC BW 8 PLG SCH 40 MATERIAL WPB A 234,,,0.5,0.5,,,Pza,145.11,
000533,,,2.1.10,3,BRIDA SLIP ON ASTM-A 105/150 8 PLG (Pza),,,1,1,,,Unidades,130,
000546,,,2.1.10,3,"BROCHA 4"" MATERIAL MANGO PLASTICO CERDA NATURAL",,,0.333333333333333,0.333333333333333,,,Pza,1.9799,
001532,,,2.1.10,4,FABRICADOR 1RA,,,1,5.33333333333333,,,Horas,1.6425,13.14
