code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
008264,,,7.3,5,JUEGO DE DADOS CUD 1/2 PULG 13 PZA,,,1,4,,,Horas,0.25,2
015788,,,7.3,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,4,,,Horas,0.125,1
004653,,,7.3,5,SEÑORITA-RATCHET 1.1/2TON,,,1,4,,,Horas,0.2825,2.26
004561,,,7.3,5,ESMERIL  4.1/2´´-VARIOS,,,1,4,,,Horas,0.34375,2.75
7.4,,,7,2,DESACOPLE Y DESMONTAJE DE EJE PRINCIPAL DEL EQUIPO CON DIAMETRO 280 MM Y LONGITUD DE 12 METROS,,,,1,0.2,8,UNIDAD,,
001299,,,7.4,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,4,4,,,Pza,1.1513,
001358,,,7.4,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,5,5,,,KG,4.0267,
001692,,,7.4,3,FORMULA MECANICA SQ 70-6  ACEITE PENETRANTE,,,2,2,,,Lata,5.6686,
000307,,,7.4,4,AYUDANTE,,,3,119.999998211861,,,Horas,1.19125,9.53
003014,,,7.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,9.99999985098839,,,Horas,2.49625,19.97
000767,,,7.4,4,CAPATAZ,,,0.5,19.9999997019768,,,Horas,2.2075,17.66
002998,,,7.4,4,SOLDADOR DE 1ERA,,,1,39.9999994039536,,,Horas,1.56875,12.55
002217,,,7.4,4,MECANICO 1RA,,,2,79.9999988079071,,,Horas,1.6425,13.14
004570,,,7.4,5,EXTENSION ELECTRICA-ESTANDAR,,,1,39.9999994039536,,,Horas,0.17125,1.37
008264,,,7.4,5,JUEGO DE DADOS CUD 1/2 PULG 13 PZA,,,1,39.9999994039536,,,Horas,0.25,2
015788,,,7.4,5,JUEGO LLAVES COMBINADA COMBO MM/PULG 20PZA,,,1,39.9999994039536,,,Horas,0.125,1
004653,,,7.4,5,SEÑORITA-RATCHET 1.1/2TON,,,1,39.9999994039536,,,Horas,0.2825,2.26
004658,,,7.4,5,SOLDADORA ELECTRICA-450 DC,,,1,39.9999994039536,,,Horas,5.125,41
013851,,,7.4,5,ESLINGA DE CARGA 3'' X 6M NILON,,,2,79.9999988079071,,,Horas,0.25,2
004561,,,7.4,5,ESMERIL  4.1/2´´-VARIOS,,,1,39.9999994039536,,,Horas,0.34375,2.75
8,,,,1,FACILIDADES PARA MANIOBRA,,,,,,,,,
8.1,,,8,2,ARMADO DE ANDAMIOS PROVISIONALES PARA CORTE DEL EQUIPO,,,,10,4,8,UNIDAD,,
001299,,,8.1,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.5,0.5,,,Pza,1.1513,
001358,,,8.1,3,ELECTRODO E 7018 ARCO ELEC PARA AC DIAM 1/8 X L 350 MM ,,,0.3,0.3,,,KG,4.0267,
001532,,,8.1,4,FABRICADOR 1RA,,,1,2,,,Horas,1.6425,13.14
003014,,,8.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.5,,,Horas,2.49625,19.97
000767,,,8.1,4,CAPATAZ,,,0.5,1,,,Horas,2.2075,17.66
002998,,,8.1,4,SOLDADOR DE 1ERA,,,1,2,,,Horas,1.56875,12.55
004570,,,8.1,5,EXTENSION ELECTRICA-ESTANDAR,,,1,2,,,Horas,0.17125,1.37
004658,,,8.1,5,SOLDADORA ELECTRICA-450 DC,,,1,2,,,Horas,5.125,41
004561,,,8.1,5,ESMERIL  4.1/2´´-VARIOS,,,1,2,,,Horas,0.34375,2.75
8.2,,,8,2,CORTE DE CUERPO DEL EQUIPO PARA DESMONTAJE EN PARTES (3 PARTES),,,,37,12.5,8,ML,,
011550,,,8.2,3,CILINDRO DE OXIGENO OXIROGA (CIL),,,0.027027027027027,0.027027027027027,,,CIL,37.2873,
001299,,,8.2,3,"DISCO DE CORTE D EXT 4 1/2"" ESP 1/8""",,,0.162162162162162,0.162162162162162,,,Pza,1.1513,
