code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
3,,,,1,"LEVANTAMIENTO TOPOGRÁFICO DE 170 M2 PARA NIVELES DE DRENAJE DE SISTEMA DE RECOLECCIÓN Y DESCARGA DE AGUAS DE LLUVIA DE PATIO CENTRAL DE BATERÍA DE SILOS
DE ALMACENAMIENTO DE FRIJOL DE SOJA.INCLUYE; PLANIMETRIA, ALTIMETRIA, TOPOGRAFIA Y MODIFICADA.",,,,,,,,,
000767,,,17.3,4,CAPATAZ,,,0.5,0.05,,,Horas,2.2075,17.66
004746,,,17.3,5,KIT DE HERRAMIENTAS MENORES,,,1,0.1,,,Horas,0.2625,2.1
17.4,,,17,2,"APLICACIÓN DE SELLADOR SIKAFLEX  EN TORNILLERÍA EXISTENTE.
AREA DE PRE LIMPIADORAS",,,,70,70,8,M2,,
013935,,,17.4,3,SIKAFLEX 1-A SELLADOR Y ADHESIVO ELASTOMERICO CARTUCHO ,,,2.85714285714286E-02,2.85714285714286E-02,,,Pza,16.8139,
000307,,,17.4,4,AYUDANTE,,,2,0.228571428571429,,,Horas,1.19125,9.53
003014,,,17.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.85714285714286E-02,,,Horas,2.49625,19.97
000767,,,17.4,4,CAPATAZ,,,0.5,5.71428571428571E-02,,,Horas,2.2075,17.66
003099,,,17.4,4,TECHERO,,,2,0.228571428571429,,,Horas,1.56875,12.55
004535,,,17.4,5,ARNES DE SEGURIDAD CON ESLINGA-CORPORAL,,,4,0.457142857142857,,,Horas,0.5,4
013819,,,17.4,5,PISTOLA DE CALEFATEO,,,2,0.228571428571429,,,Horas,0.0625,0.5
004757,,,17.4,5,CUERPO DE ANDAMIO,,,4,0.457142857142857,,,Horas,0.1875,1.5
17.5,,,17,2,PROYECTO DE ESTRUCTURA DE ACERO PARA DISEÑO DE ESTRUCTURA DE CUBIERTA PARA CABEZOTE DE ELEVADOR #1,,,,1,0.2,8,UND,,
002951,,,17.5,3,SERVICIOS PROFESIONALES ,,,1,1,,,UND,750,
17.6,,,17,2,LEVANTAMIENTO / REPLANTEO TOPOGRAFICO DE ESTRUCTURA EXISTENTE,,,,1,0.5,8,UND,,
016019,,,17.6,3,SERVICIOS DE TOPOGRAFIA ,,,2,2,,,UND,300,
003014,,,17.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,4,,,Horas,2.49625,19.97
17.7,,,17,2,SUMINISTRO E INSTALACIÓN DE PERNOS DE ACERO CON ANCLAJE QUIMICO EN FUNDACIÓN EXISTENTE (MURO DE FOSA ELEVADOR 1).,,,,16,8,8,UND,,
001411,,,17.7,3,EPOCRET III (GL),,,0.0625,0.0625,,,galon,380,
013443,,,17.7,3,"MECHA CILINDRICA HSS-CO DE 3/4""",,,0.0625,0.0625,,,Pza,38,
014166,,,17.7,3,"MECHA CILINDRICA HSS-CO DE 3/8""",,,0.0625,0.0625,,,Pza,18,
