code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price,day_price
004561,,,A.18,5,ESMERIL  4.1/2´´-VARIOS,,,1,17.7777782487281,,,Horas,0.34375,2.75
004562,,,A.18,5,ESMERIL 7´´-VARIOS,,,1,17.7777782487281,,,Horas,0.51125,4.09
A.19,,,A,2,"MONTAJE DE LINEAS DE LUBRICACCION DEL REDUCTOR PLANETARIO CON DOS (02) MTS DE MANGERA Ø 2"" R-6 CON UNA (01) CONEXIONES NJ RECTAS Ø 2"", UN (01) MACHO NPT 2"", DOS (02) FERRUL Ø 2"", UN (01) ADAPTADOR CODO 90° Ø 2"" Y UN (01) ADAPTADO",,,,1,0.45,8,PZA,,
015246,,,A.19,4,AYUDANTE,,,1,17.7777782487281,,,Horas,1.19125,9.53
003014,,,A.19,4,SUPERVISOR DE SEGURIDAD,,,0.25,4.44444456218202,,,Horas,2.49625,19.97
000767,,,A.19,4,CAPATAZ,,,0.5,8.88888912436403,,,Horas,2.2075,17.66
002998,,,A.19,4,SOLDADOR DE 1ERA,,,1,17.7777782487281,,,Horas,1.56875,12.55
004570,,,A.19,5,EXTENSION ELECTRICA-ESTANDAR,,,1,17.7777782487281,,,Horas,0.17125,1.37
004746,,,A.19,5,KIT DE HERRAMIENTAS MENORES,,,1,17.7777782487281,,,Horas,0.2625,2.1
004731,,,A.19,5,MANDARRIA 2KG,,,1,17.7777782487281,,,Horas,0.03125,0.25
004544,,,A.19,5,CARETA FACIAL-ESTANDAR,,,1,17.7777782487281,,,Horas,0.125,1
007981,,,A.19,5,CARRETILLA DE 2 RUEDAS (CARRUCHA),,,1,17.7777782487281,,,Horas,0.325,2.6
004658,,,A.19,5,SOLDADORA ELECTRICA-450 DC,,,1,17.7777782487281,,,Horas,5.125,41
004557,,,A.19,5,EQUIPO DE OXICORTE-HARRIS / VICTOR,,,1,17.7777782487281,,,Horas,0.995,7.96
004561,,,A.19,5,ESMERIL  4.1/2´´-VARIOS,,,1,17.7777782487281,,,Horas,0.34375,2.75
004562,,,A.19,5,ESMERIL 7´´-VARIOS,,,1,17.7777782487281,,,Horas,0.51125,4.09
A.20,,,A,2,"MONTAJE DE LINEAS DE LUBRICACCION DEL REDUCTOR PLANETARIO CON DOS (02) MANGERAS Ø 1 1/4"" R-2, UNA DE 2,10 MTS Y OTRA DE 1 MT DESDE EL MANIFOLD DE FLUJOSTATOS HACIA LAS ENTRADAS DE ACEITE DEL REDUCTOR PLANETARIO, INCLUYE, UNA (01)",,,,2,0.45,8,PZA,,
015246,,,A.20,4,AYUDANTE,,,2,35.5555564974561,,,Horas,1.19125,9.53
003014,,,A.20,4,SUPERVISOR DE SEGURIDAD,,,0.25,4.44444456218202,,,Horas,2.49625,19.97
000767,,,A.20,4,CAPATAZ,,,0.5,8.88888912436403,,,Horas,2.2075,17.66
001817,,,A.20,5,ILUMINACION 400W UNIVERSAL,,,1,17.7777782487281,,,Horas,0.125,1
004746,,,A.20,5,KIT DE HERRAMIENTAS MENORES,,,1,17.7777782487281,,,Horas,0.2625,2.1
008044,,,A.20,5,LLAVE PARA TUBO 36 PULG,,,2,35.5555564974561,,,Horas,0.0875,0.7
